id,clinic_id,vet_id,pet_id,monitorable_type,monitorable_id,file_id,field_id,value,measurement_unit_id,created_at,updated_at,metadata
123443317,693,1432,2869430,App\Models\NewFileCase,46441756,46441756,228,abs.,,2025-05-08 13:15:45.0,2025-05-08 13:15:45.0,
123443321,693,1432,2869430,App\Models\NewFileCase,46441756,46441756,216,554,,2025-05-08 13:15:52.0,2025-05-08 13:15:52.0,
123443642,693,1432,2869430,App\Models\NewFileCase,46441886,46441886,606,repetarea analizelor pe organe,,2025-05-08 13:24:37.0,2025-05-08 13:24:37.0,
123443653,693,1432,2869430,App\Models\NewFileCase,46441886,46441886,190,3.3,,2025-05-08 13:24:59.0,2025-05-08 13:24:59.0,
123443667,693,1432,2869430,App\Models\NewFileCase,46441886,46441886,191,47,,2025-05-08 13:25:07.0,2025-05-08 13:25:07.0,
123443670,693,1432,2869430,App\Models\NewFileCase,46441886,46441886,189,69,,2025-05-08 13:25:14.0,2025-05-08 13:25:14.0,
123443690,693,1432,2869430,App\Models\NewFileCase,46441886,46441886,192,558,,2025-05-08 13:25:30.0,2025-05-08 13:25:30.0,
123443721,693,1432,2869430,App\Models\NewFileCase,46441886,46441886,651,19.6,,2025-05-08 13:25:49.0,2025-05-08 13:25:49.0,
123443727,693,1432,2869430,App\Models\NewFileCase,46441886,46441886,194,9.5,,2025-05-08 13:26:13.0,2025-05-08 13:26:13.0,
123443744,693,1432,2869430,App\Models\NewFileCase,46441886,46441886,199,0.88,,2025-05-08 13:26:23.0,2025-05-08 13:26:23.0,
123443753,693,1432,2869430,App\Models\NewFileCase,46441886,46441886,198,101,,2025-05-08 13:26:34.0,2025-05-08 13:26:34.0,
123443772,693,1432,2869430,App\Models\NewFileCase,46441886,46441886,197,<10,,2025-05-08 13:26:55.0,2025-05-08 13:26:55.0,
123443781,693,1432,2869430,App\Models\NewFileCase,46441886,46441886,401,70,,2025-05-08 13:27:10.0,2025-05-08 13:27:10.0,
123443794,693,1432,2869430,App\Models\NewFileCase,46441886,46441886,204,206,,2025-05-08 13:27:17.0,2025-05-08 13:27:17.0,
123443797,693,1432,2869430,App\Models\NewFileCase,46441886,46441886,203,0.4,,2025-05-08 13:27:24.0,2025-05-08 13:27:24.0,
123443810,693,1432,2869430,App\Models\NewFileCase,46441886,46441886,205,6.3,,2025-05-08 13:27:45.0,2025-05-08 13:27:45.0,
124407638,693,1432,2869430,App\Models\NewFileCase,46795437,46795437,606,"aris nu se simte bine,se aud zgomote in intestin,nu manca",,2025-05-12 17:24:40.0,2025-05-12 17:24:40.0,
124407736,693,1432,2869430,App\Models\NewFileCase,46795437,46795437,215,47.1%,,2025-05-12 17:25:22.0,2025-05-12 17:25:22.0,
124407780,693,1432,2869430,App\Models\NewFileCase,46795437,46795437,214,15.4g/dl,,2025-05-12 17:25:43.0,2025-05-12 17:25:43.0,
124407865,693,1432,2869430,App\Models\NewFileCase,46795437,46795437,219,32.7 g/dl,,2025-05-12 17:26:02.0,2025-05-12 17:26:02.0,
124407878,693,1432,2869430,App\Models\NewFileCase,46795437,46795437,657,1.3%,,2025-05-12 17:26:14.0,2025-05-12 17:26:14.0,
124407925,693,1432,2869430,App\Models\NewFileCase,46795437,46795437,405,13%,,2025-05-12 17:26:33.0,2025-05-12 17:26:33.0,
124408057,693,1432,2869430,App\Models\NewFileCase,46795437,46795437,227,14.8k/ul,,2025-05-12 17:27:11.0,2025-05-12 17:27:11.0,
124408251,693,1432,2869430,App\Models\NewFileCase,46795437,46795437,216,634k/ul,,2025-05-12 17:28:04.0,2025-05-12 17:28:04.0,
124416849,693,1432,2869430,App\Models\NewFileCase,46797277,46797277,191,59,,2025-05-12 18:20:13.0,2025-05-12 18:20:40.0,
124416893,693,1432,2869430,App\Models\NewFileCase,46797277,46797277,190,3.4,,2025-05-12 18:20:20.0,2025-05-12 18:20:20.0,
124416943,693,1432,2869430,App\Models\NewFileCase,46797277,46797277,189,143,,2025-05-12 18:20:56.0,2025-05-12 18:20:56.0,
124417111,693,1432,2869430,App\Models\NewFileCase,46797277,46797277,651,30.7,,2025-05-12 18:21:36.0,2025-05-12 18:21:36.0,
124417191,693,1432,2869430,App\Models\NewFileCase,46797277,46797277,402,244,,2025-05-12 18:21:47.0,2025-05-12 18:21:47.0,
124417342,693,1432,2869430,App\Models\NewFileCase,46797277,46797277,199,0.95,,2025-05-12 18:21:56.0,2025-05-12 18:21:56.0,
124417364,693,1432,2869430,App\Models\NewFileCase,46797277,46797277,354,3.3,,2025-05-12 18:22:03.0,2025-05-12 18:22:03.0,
124417409,693,1432,2869430,App\Models\NewFileCase,46797277,46797277,198,105,,2025-05-12 18:22:24.0,2025-05-12 18:22:24.0,
124417578,693,1432,2869430,App\Models\NewFileCase,46797277,46797277,401,697.7,,2025-05-12 18:22:48.0,2025-05-12 18:22:48.0,
124417580,693,1432,2869430,App\Models\NewFileCase,46797277,46797277,205,6.7,,2025-05-12 18:22:52.0,2025-05-12 18:22:52.0,
124417642,693,1432,2869430,App\Models\NewFileCase,46797277,46797277,206,66,,2025-05-12 18:23:04.0,2025-05-12 18:23:04.0,
124417679,693,1432,2869430,App\Models\NewFileCase,46797277,46797277,215,54.2%?,,2025-05-12 18:23:18.0,2025-05-12 18:23:18.0,
124417698,693,1432,2869430,App\Models\NewFileCase,46797277,46797277,214,19.5g/dl,,2025-05-12 18:23:43.0,2025-05-12 18:23:43.0,
124417725,693,1432,2869430,App\Models\NewFileCase,46797277,46797277,219,36.0g/dl,,2025-05-12 18:24:04.0,2025-05-12 18:24:04.0,
124417746,693,1432,2869430,App\Models\NewFileCase,46797277,46797277,657,0.3%,,2025-05-12 18:24:14.0,2025-05-12 18:24:14.0,
124417887,693,1432,2869430,App\Models\NewFileCase,46797277,46797277,405,46%,,2025-05-12 18:24:39.0,2025-05-12 18:24:39.0,
124418103,693,1432,2869430,App\Models\NewFileCase,46797277,46797277,227,4.30k/ul,,2025-05-12 18:25:05.0,2025-05-12 18:25:05.0,
124418229,693,1432,2869430,App\Models\NewFileCase,46797277,46797277,216,429k/ul,,2025-05-12 18:26:04.0,2025-05-12 18:26:04.0,
124419020,693,1432,2869430,App\Models\NewFileCase,46797491,46797491,215,51.7%,,2025-05-12 18:29:32.0,2025-05-12 18:29:32.0,
124419127,693,1432,2869430,App\Models\NewFileCase,46797491,46797491,214,18.7g/dl,,2025-05-12 18:29:51.0,2025-05-12 18:29:51.0,
124419248,693,1432,2869430,App\Models\NewFileCase,46797491,46797491,219,36.2g/dl,,2025-05-12 18:30:16.0,2025-05-12 18:30:16.0,
124419290,693,1432,2869430,App\Models\NewFileCase,46797491,46797491,657,0.6%,,2025-05-12 18:30:28.0,2025-05-12 18:30:28.0,
124419321,693,1432,2869430,App\Models\NewFileCase,46797491,46797491,405,25%,,2025-05-12 18:30:48.0,2025-05-12 18:30:48.0,
124419439,693,1432,2869430,App\Models\NewFileCase,46797491,46797491,658,74.7%,,2025-05-12 18:31:09.0,2025-05-12 18:31:09.0,
124419515,693,1432,2869430,App\Models\NewFileCase,46797491,46797491,227,13.00k/ul,,2025-05-12 18:31:32.0,2025-05-12 18:31:32.0,
124419778,693,1432,2869430,App\Models\NewFileCase,46797491,46797491,216,316k/ul,,2025-05-12 18:33:04.0,2025-05-12 18:33:04.0,
124420673,693,1432,2869430,App\Models\NewFileCase,46797634,46797634,606,analiza lipaza specifica la cerere,,2025-05-12 18:37:53.0,2025-05-12 18:37:53.0,
124420759,693,1432,2869430,App\Models\NewFileCase,46797634,46797634,401,241.0 u/l,,2025-05-12 18:38:52.0,2025-05-12 18:38:52.0,
124421534,693,1432,2869430,App\Models\NewFileCase,46797634,46797634,607,"valori de referinte
normal         <200
high risk        200-400
pancreatitis   >400",,2025-05-12 18:44:32.0,2025-05-12 18:44:32.0,
124422534,693,1432,2869430,App\Models\NewFileCase,46797878,46797878,401,174.6u/l,,2025-05-12 18:50:58.0,2025-05-12 18:50:58.0,
124492856,693,1432,2869430,App\Models\NewFileCase,46797878,46797878,606,efectuarea la cerere a lipazei specifice,,2025-05-13 11:24:45.0,2025-05-13 11:24:45.0,
124493286,693,1432,2869430,App\Models\NewFileCase,46804641,46804641,606,"catelul nu se simte bine,ete apatic,refuza mancarea,",,2025-05-13 11:30:16.0,2025-05-13 11:30:16.0,
124493297,693,1432,2869430,App\Models\NewFileCase,46804641,46804641,190,3.3,,2025-05-13 11:30:30.0,2025-05-13 11:30:30.0,
124493302,693,1432,2869430,App\Models\NewFileCase,46804641,46804641,191,57,,2025-05-13 11:30:37.0,2025-05-13 11:30:37.0,
124493306,693,1432,2869430,App\Models\NewFileCase,46804641,46804641,189,76,,2025-05-13 11:30:42.0,2025-05-13 11:30:42.0,
124493313,693,1432,2869430,App\Models\NewFileCase,46804641,46804641,192,691,,2025-05-13 11:30:55.0,2025-05-13 11:30:55.0,
124493329,693,1432,2869430,App\Models\NewFileCase,46804641,46804641,651,22.8,,2025-05-13 11:31:08.0,2025-05-13 11:31:08.0,
124493345,693,1432,2869430,App\Models\NewFileCase,46804641,46804641,194,10.0,,2025-05-13 11:31:16.0,2025-05-13 11:31:16.0,
124493380,693,1432,2869430,App\Models\NewFileCase,46804641,46804641,402,184,,2025-05-13 11:31:27.0,2025-05-13 11:31:27.0,
124493398,693,1432,2869430,App\Models\NewFileCase,46804641,46804641,199,1.13,,2025-05-13 11:31:40.0,2025-05-13 11:31:40.0,
124493403,693,1432,2869430,App\Models\NewFileCase,46804641,46804641,198,111,,2025-05-13 11:31:46.0,2025-05-13 11:31:46.0,
124493411,693,1432,2869430,App\Models\NewFileCase,46804641,46804641,197,<10,,2025-05-13 11:31:59.0,2025-05-13 11:31:59.0,
124493418,693,1432,2869430,App\Models\NewFileCase,46804641,46804641,401,150,,2025-05-13 11:32:18.0,2025-05-13 11:32:18.0,
124493436,693,1432,2869430,App\Models\NewFileCase,46804641,46804641,193,4.1,,2025-05-13 11:32:27.0,2025-05-13 11:32:27.0,
124493442,693,1432,2869430,App\Models\NewFileCase,46804641,46804641,203,<0.4,,2025-05-13 11:32:37.0,2025-05-13 11:32:37.0,
124493456,693,1432,2869430,App\Models\NewFileCase,46804641,46804641,205,6.4,,2025-05-13 11:33:00.0,2025-05-13 11:33:00.0,
124494292,693,1432,2869430,App\Models\NewFileCase,46804760,46804760,606,"tremura,abatut,inapetenta",,2025-05-13 11:47:04.0,2025-05-13 11:47:04.0,
124494408,693,1432,2869430,App\Models\NewFileCase,46804760,46804760,401,744.94ug/l,,2025-05-13 11:47:53.0,2025-05-13 11:47:53.0,
124494426,693,1432,2869430,App\Models\NewFileCase,46804760,46804760,215,52.8%,,2025-05-13 11:48:05.0,2025-05-13 11:48:05.0,
124494466,693,1432,2869430,App\Models\NewFileCase,46804760,46804760,214,19.3g/dl,,2025-05-13 11:48:19.0,2025-05-13 11:48:19.0,
124494508,693,1432,2869430,App\Models\NewFileCase,46804760,46804760,219,36.6g/dl,,2025-05-13 11:48:37.0,2025-05-13 11:48:37.0,
124494517,693,1432,2869430,App\Models\NewFileCase,46804760,46804760,657,1.9%,,2025-05-13 11:48:47.0,2025-05-13 11:48:47.0,
124494533,693,1432,2869430,App\Models\NewFileCase,46804760,46804760,658,64.4%,,2025-05-13 11:49:02.0,2025-05-13 11:49:02.0,
124494556,693,1432,2869430,App\Models\NewFileCase,46804760,46804760,405,36%,,2025-05-13 11:49:22.0,2025-05-13 11:49:22.0,
124494585,693,1432,2869430,App\Models\NewFileCase,46804760,46804760,227,9.60k/ul,,2025-05-13 11:49:39.0,2025-05-13 11:49:39.0,
124494611,693,1432,2869430,App\Models\NewFileCase,46804760,46804760,216,350k/ul,,2025-05-13 11:49:54.0,2025-05-13 11:49:54.0,
124494811,693,1432,2869430,App\Models\NewFileCase,46804875,46804875,606,"recontrol,",,2025-05-13 11:51:43.0,2025-05-13 11:51:43.0,
124494841,693,1432,2869430,App\Models\NewFileCase,46804875,46804875,401,390.38ug/l,,2025-05-13 11:52:13.0,2025-05-13 11:52:13.0,
124494849,693,1432,2869430,App\Models\NewFileCase,46804875,46804875,213,,,2025-05-13 11:52:25.0,2025-05-13 11:52:31.0,
124494859,693,1432,2869430,App\Models\NewFileCase,46804875,46804875,215,49.5%,,2025-05-13 11:52:38.0,2025-05-13 11:52:38.0,
124494870,693,1432,2869430,App\Models\NewFileCase,46804875,46804875,214,17.5g/dl,,2025-05-13 11:52:57.0,2025-05-13 11:52:57.0,
124495014,693,1432,2869430,App\Models\NewFileCase,46804875,46804875,219,35.4g/dl,,2025-05-13 11:55:02.0,2025-05-13 11:55:02.0,
124495018,693,1432,2869430,App\Models\NewFileCase,46804875,46804875,657,1.7?%,,2025-05-13 11:55:10.0,2025-05-13 11:55:10.0,
124495023,693,1432,2869430,App\Models\NewFileCase,46804875,46804875,405,49%,,2025-05-13 11:55:20.0,2025-05-13 11:55:20.0,
124495051,693,1432,2869430,App\Models\NewFileCase,46804875,46804875,658,50.8%,,2025-05-13 11:55:32.0,2025-05-13 11:55:32.0,
124495057,693,1432,2869430,App\Models\NewFileCase,46804875,46804875,227,3.00k/ul,,2025-05-13 11:55:46.0,2025-05-13 11:55:46.0,
124498581,693,1432,2869430,App\Models\NewFileCase,46805714,46805714,190,3.0,,2025-05-13 13:15:49.0,2025-05-13 13:15:49.0,
124498583,693,1432,2869430,App\Models\NewFileCase,46805714,46805714,191,<41,,2025-05-13 13:15:56.0,2025-05-13 13:15:56.0,
124498585,693,1432,2869430,App\Models\NewFileCase,46805714,46805714,189,62,,2025-05-13 13:16:01.0,2025-05-13 13:16:01.0,
124498592,693,1432,2869430,App\Models\NewFileCase,46805714,46805714,188,28,,2025-05-13 13:16:22.0,2025-05-13 13:16:22.0,
124498600,693,1432,2869430,App\Models\NewFileCase,46805714,46805714,208,19.0,,2025-05-13 13:16:37.0,2025-05-13 13:16:37.0,
124498657,693,1432,2869430,App\Models\NewFileCase,46805714,46805714,651,18.4,,2025-05-13 13:17:10.0,2025-05-13 13:17:10.0,
124498661,693,1432,2869430,App\Models\NewFileCase,46805714,46805714,402,138,,2025-05-13 13:17:27.0,2025-05-13 13:17:27.0,
124498715,693,1432,2869430,App\Models\NewFileCase,46805714,46805714,401,751ug/l,,2025-05-13 13:18:13.0,2025-05-13 13:18:13.0,
124498741,693,1432,2869430,App\Models\NewFileCase,46805714,46805714,203,<0.4,,2025-05-13 13:18:24.0,2025-05-13 13:18:24.0,
124498748,693,1432,2869430,App\Models\NewFileCase,46805714,46805714,205,5.7,,2025-05-13 13:18:37.0,2025-05-13 13:18:37.0,
124498750,693,1432,2869430,App\Models\NewFileCase,46805714,46805714,207,39.4,,2025-05-13 13:18:45.0,2025-05-13 13:18:45.0,
124498752,693,1432,2869430,App\Models\NewFileCase,46805714,46805714,215,75.5%,,2025-05-13 13:18:59.0,2025-05-13 13:18:59.0,
124498756,693,1432,2869430,App\Models\NewFileCase,46805714,46805714,214,19.9g/dl,,2025-05-13 13:19:15.0,2025-05-13 13:19:15.0,
124498791,693,1432,2869430,App\Models\NewFileCase,46805714,46805714,405,2%,,2025-05-13 13:19:51.0,2025-05-13 13:19:51.0,
124498799,693,1432,2869430,App\Models\NewFileCase,46805714,46805714,658,98.2%,,2025-05-13 13:20:05.0,2025-05-13 13:20:05.0,
124498801,693,1432,2869430,App\Models\NewFileCase,46805714,46805714,227,32.9,,2025-05-13 13:20:13.0,2025-05-13 13:20:13.0,
124498812,693,1432,2869430,App\Models\NewFileCase,46805714,46805714,216,375,,2025-05-13 13:20:28.0,2025-05-13 13:20:28.0,
124498877,693,1432,2869430,App\Models\NewFileCase,46805781,46805781,606,recontrol,,2025-05-13 13:22:23.0,2025-05-13 13:22:23.0,
124498890,693,1432,2869430,App\Models\NewFileCase,46805781,46805781,215,51.9%,,2025-05-13 13:22:44.0,2025-05-13 13:22:44.0,
124498898,693,1432,2869430,App\Models\NewFileCase,46805781,46805781,214,18.6g/dl,,2025-05-13 13:23:00.0,2025-05-13 13:23:00.0,
124498905,693,1432,2869430,App\Models\NewFileCase,46805781,46805781,219,35.8g/dl,,2025-05-13 13:23:14.0,2025-05-13 13:23:14.0,
124498909,693,1432,2869430,App\Models\NewFileCase,46805781,46805781,657,0.8%,,2025-05-13 13:23:22.0,2025-05-13 13:23:22.0,
124498912,693,1432,2869430,App\Models\NewFileCase,46805781,46805781,405,37%,,2025-05-13 13:23:30.0,2025-05-13 13:23:30.0,
124498924,693,1432,2869430,App\Models\NewFileCase,46805781,46805781,658,63.3%,,2025-05-13 13:23:51.0,2025-05-13 13:23:51.0,
124498925,693,1432,2869430,App\Models\NewFileCase,46805781,46805781,227,6.2k/ul,,2025-05-13 13:24:06.0,2025-05-13 13:24:06.0,
124498932,693,1432,2869430,App\Models\NewFileCase,46805781,46805781,216,313k/ul,,2025-05-13 13:24:23.0,2025-05-13 13:24:23.0,
124499002,693,1432,2869430,App\Models\NewFileCase,46805825,46805825,190,3.0,,2025-05-13 13:26:27.0,2025-05-13 13:26:27.0,
124499009,693,1432,2869430,App\Models\NewFileCase,46805825,46805825,191,51,,2025-05-13 13:26:32.0,2025-05-13 13:26:32.0,
124499024,693,1432,2869430,App\Models\NewFileCase,46805825,46805825,189,59,,2025-05-13 13:26:43.0,2025-05-13 13:26:43.0,
124499032,693,1432,2869430,App\Models\NewFileCase,46805825,46805825,188,25,,2025-05-13 13:26:53.0,2025-05-13 13:26:53.0,
124499069,693,1432,2869430,App\Models\NewFileCase,46805825,46805825,208,94.8^,,2025-05-13 13:27:12.0,2025-05-13 13:27:12.0,
124499092,693,1432,2869430,App\Models\NewFileCase,46805825,46805825,651,20.7,,2025-05-13 13:27:28.0,2025-05-13 13:27:28.0,
124499105,693,1432,2869430,App\Models\NewFileCase,46805825,46805825,402,125,,2025-05-13 13:27:48.0,2025-05-13 13:27:48.0,
124499125,693,1432,2869430,App\Models\NewFileCase,46805825,46805825,197,<10,,2025-05-13 13:27:58.0,2025-05-13 13:27:58.0,
124499143,693,1432,2869430,App\Models\NewFileCase,46805825,46805825,401,995.54,,2025-05-13 13:28:18.0,2025-05-13 13:28:18.0,
124499159,693,1432,2869430,App\Models\NewFileCase,46805825,46805825,203,<0.4,,2025-05-13 13:28:29.0,2025-05-13 13:28:29.0,
124499172,693,1432,2869430,App\Models\NewFileCase,46805825,46805825,205,6.2,,2025-05-13 13:28:37.0,2025-05-13 13:28:37.0,
131201166,693,1432,8927840,measurements,7628328,,3,3.4,1,2025-06-26 19:23:03.0,2025-06-26 19:23:03.0,
131201331,693,1432,8927840,App\Models\NewFileCase,48682942,48682942,606,PISICUL VOMITA CU SANGE,,2025-06-26 19:24:48.0,2025-06-26 19:24:48.0,
131201345,693,1432,8927840,App\Models\NewFileCase,48682942,48682942,3,3.4,1,2025-06-26 19:24:56.0,2025-06-26 19:24:56.0,
131201391,693,1432,8927840,App\Models\NewFileCase,48682942,48682942,4,39.8,3,2025-06-26 19:25:08.0,2025-06-26 19:25:08.0,
131201411,693,1432,8927840,App\Models\NewFileCase,48682942,48682942,504,,,2025-06-26 19:25:17.0,2025-06-26 19:25:17.0,
131201417,693,1432,8927840,App\Models\NewFileCase,48682942,48682942,548,Pink,,2025-06-26 19:25:22.0,2025-06-26 19:25:22.0,
131201421,693,1432,8927840,App\Models\NewFileCase,48682942,48682942,549,Moist,,2025-06-26 19:25:25.0,2025-06-26 19:25:25.0,
131201541,693,1432,8927840,App\Models\NewFileCase,48682942,48682942,215,23.6%,,2025-06-26 19:26:43.0,2025-06-26 19:26:43.0,
131201605,693,1432,8927840,App\Models\NewFileCase,48682942,48682942,219,29.2G/DL,,2025-06-26 19:27:14.0,2025-06-26 19:27:14.0,
131201613,693,1432,8927840,App\Models\NewFileCase,48682942,48682942,350,,,2025-06-26 19:27:26.0,2025-06-26 19:30:15.0,
131201633,693,1432,8927840,App\Models\NewFileCase,48682942,48682942,405,11%,,2025-06-26 19:27:41.0,2025-06-26 19:27:41.0,
131201824,693,1432,8927840,App\Models\NewFileCase,48682942,48682942,658,88.8?%,,2025-06-26 19:28:06.0,2025-06-26 19:28:06.0,
131201870,693,1432,8927840,App\Models\NewFileCase,48682942,48682942,227,23.10K/UL,,2025-06-26 19:28:27.0,2025-06-26 19:28:27.0,
131201919,693,1432,8927840,App\Models\NewFileCase,48682942,48682942,216,40K/UL,,2025-06-26 19:28:59.0,2025-06-26 19:28:59.0,
131202059,693,1432,8927840,App\Models\NewFileCase,48682942,48682942,225,2.9*10*9/L,,2025-06-26 19:30:12.0,2025-06-26 19:30:12.0,
131202143,693,1432,8927840,App\Models\NewFileCase,48682942,48682942,657,2.3%,,2025-06-26 19:30:30.0,2025-06-26 19:30:30.0,
131202162,693,1432,8927840,App\Models\NewFileCase,48682942,48682942,214,6.9G/DL,,2025-06-26 19:30:47.0,2025-06-26 19:30:47.0,
131202183,693,1432,8927840,App\Models\NewFileCase,48682942,48682942,213,23.6%,,2025-06-26 19:31:11.0,2025-06-26 19:31:11.0,
131203163,693,1432,8927840,App\Models\NewFileCase,48682942,48682942,316,"MOTILITATE INTESTINALA ABOLITA ,COPROSTAZA,MUCOASA GASTRICA INGROSATA",,2025-06-26 19:34:32.0,2025-06-26 19:47:34.0,
134738559,693,1432,9126854,measurements,7671229,,3,3.4,1,2025-07-09 17:48:01.0,2025-07-09 17:48:01.0,
134738806,693,1432,9126854,App\Models\NewFileCase,50102772,50102772,606,"este apatic ,nu manca,nu bea apa,vomita",,2025-07-09 17:50:11.0,2025-07-09 20:28:05.0,
134738859,693,1432,9126854,App\Models\NewFileCase,50102772,50102772,3,3.4,1,2025-07-09 17:50:21.0,2025-07-09 17:50:21.0,
134738899,693,1432,9126854,App\Models\NewFileCase,50102772,50102772,4,39.8,3,2025-07-09 17:50:49.0,2025-07-09 17:50:49.0,
134738910,693,1432,9126854,App\Models\NewFileCase,50102772,50102772,504,,,2025-07-09 17:51:00.0,2025-07-09 17:51:00.0,
134738918,693,1432,9126854,App\Models\NewFileCase,50102772,50102772,506,5% dehydrated,,2025-07-09 17:51:09.0,2025-07-09 17:51:09.0,
134738934,693,1432,9126854,App\Models\NewFileCase,50102772,50102772,505,QAR,,2025-07-09 17:51:14.0,2025-07-09 17:51:14.0,
134738958,693,1432,9126854,App\Models\NewFileCase,50102772,50102772,560,3,,2025-07-09 17:51:21.0,2025-07-09 17:51:26.0,
134739012,693,1432,9126854,App\Models\NewFileCase,50102772,50102772,548,Pigmented,,2025-07-09 17:51:34.0,2025-07-09 17:51:34.0,
134739020,693,1432,9126854,App\Models\NewFileCase,50102772,50102772,549,Moist,,2025-07-09 17:51:39.0,2025-07-09 17:51:39.0,
134739352,693,1432,9126854,App\Models\NewFileCase,50102772,50102772,190,2.5g/dl,,2025-07-09 17:52:45.0,2025-07-09 17:52:45.0,
134739439,693,1432,9126854,App\Models\NewFileCase,50102772,50102772,191,305U/L,,2025-07-09 17:53:05.0,2025-07-09 17:53:05.0,
134739517,693,1432,9126854,App\Models\NewFileCase,50102772,50102772,192,684U/L,,2025-07-09 17:53:20.0,2025-07-09 17:53:20.0,
134739572,693,1432,9126854,App\Models\NewFileCase,50102772,50102772,651,124mg/dl,,2025-07-09 17:53:40.0,2025-07-09 17:53:40.0,
134739624,693,1432,9126854,App\Models\NewFileCase,50102772,50102772,194,7.9mg/dl,,2025-07-09 17:53:55.0,2025-07-09 17:53:55.0,
134739637,693,1432,9126854,App\Models\NewFileCase,50102772,50102772,402,259mg/dl,,2025-07-09 17:54:09.0,2025-07-09 17:54:09.0,
134739700,693,1432,9126854,App\Models\NewFileCase,50102772,50102772,199,1.50mg/dl,,2025-07-09 17:54:41.0,2025-07-09 17:54:41.0,
134739751,693,1432,9126854,App\Models\NewFileCase,50102772,50102772,354,3.6g/dl,,2025-07-09 17:54:54.0,2025-07-09 17:54:54.0,
134739813,693,1432,9126854,App\Models\NewFileCase,50102772,50102772,198,>550mg/dl,,2025-07-09 17:55:23.0,2025-07-09 17:55:23.0,
134739846,693,1432,9126854,App\Models\NewFileCase,50102772,50102772,197,<10U/L,,2025-07-09 17:55:44.0,2025-07-09 17:55:44.0,
134739866,693,1432,9126854,App\Models\NewFileCase,50102772,50102772,401,>300U/L,,2025-07-09 17:56:05.0,2025-07-09 17:56:05.0,
134739884,693,1432,9126854,App\Models\NewFileCase,50102772,50102772,193,4.4mg/dl,,2025-07-09 17:56:20.0,2025-07-09 17:56:20.0,
134739937,693,1432,9126854,App\Models\NewFileCase,50102772,50102772,203,0.5mg/dl,,2025-07-09 17:56:34.0,2025-07-09 17:56:34.0,
134739974,693,1432,9126854,App\Models\NewFileCase,50102772,50102772,205,6.1g/dl,,2025-07-09 17:56:54.0,2025-07-09 17:56:54.0,
134740296,693,1432,9126854,App\Models\NewFileCase,50102772,50102772,215,21.7%,,2025-07-09 17:58:19.0,2025-07-09 20:08:49.0,
134740366,693,1432,9126854,App\Models\NewFileCase,50102772,50102772,214,8.0g/dL,,2025-07-09 17:58:48.0,2025-07-09 20:09:15.0,
134740456,693,1432,9126854,App\Models\NewFileCase,50102772,50102772,405,9%,,2025-07-09 17:59:11.0,2025-07-09 20:09:23.0,
134740481,693,1432,9126854,App\Models\NewFileCase,50102772,50102772,658,90.6%,,2025-07-09 17:59:38.0,2025-07-09 20:09:43.0,
134740616,693,1432,9126854,App\Models\NewFileCase,50102772,50102772,225,2.4*10^9/L,,2025-07-09 18:00:14.0,2025-07-09 20:10:06.0,
134740669,693,1432,9126854,App\Models\NewFileCase,50102772,50102772,227,23.00K/uL,,2025-07-09 18:00:45.0,2025-07-09 20:10:22.0,
134740799,693,1432,9126854,App\Models\NewFileCase,50102772,50102772,216,>157k/uL,,2025-07-09 18:01:57.0,2025-07-09 20:11:01.0,
134741107,693,1432,9126854,App\Models\NewFileCase,50102772,50102772,316,prezenta unei formatiuni in cavitatea abdominala de aproximativ 5cm,,2025-07-09 18:04:52.0,2025-07-09 18:04:52.0,
134761032,693,1432,9126854,App\Models\NewFileCase,50102772,50102772,350,0.2%,,2025-07-09 20:11:11.0,2025-07-09 20:11:11.0,
134761258,693,1432,9126854,App\Models\NewFileCase,50102772,50102772,219,36.9g/dL,,2025-07-09 20:12:40.0,2025-07-09 20:12:40.0,
134761579,693,1432,9126854,App\Models\NewFileCase,50102772,50102772,137,absent,,2025-07-09 20:13:36.0,2025-07-09 20:13:36.0,
134761707,693,1432,9126854,App\Models\NewFileCase,50102772,50102772,130,durere,,2025-07-09 20:14:15.0,2025-07-09 20:14:15.0,
134761850,693,1432,9126854,App\Models\NewFileCase,50102772,50102772,147,lent,,2025-07-09 20:15:04.0,2025-07-09 20:15:04.0,
134761953,693,1432,9126854,App\Models\NewFileCase,50102772,50102772,145,prezenta,,2025-07-09 20:15:15.0,2025-07-09 20:15:15.0,
134762003,693,1432,9126854,App\Models\NewFileCase,50102772,50102772,149,absente,,2025-07-09 20:15:41.0,2025-07-09 20:15:41.0,
134763601,693,1432,9126854,App\Models\NewFileCase,50102772,50102772,602,"tranfuzie sange,administrarea de perfuzii cu ser fiziologic,ser ringer",,2025-07-09 20:23:23.0,2025-07-09 20:23:23.0,
161439490,693,1432,10245147,App\Models\NewFileCase,58944780,58944780,606,"paralizat de picioarele posterioare,nu se poate tine in picioare",,2025-11-05 19:09:36.0,2025-11-05 19:09:36.0,
161439530,693,1432,10245147,App\Models\NewFileCase,58944780,58944780,3,5.2,1,2025-11-05 19:09:55.0,2025-11-05 19:09:55.0,
161439550,693,1432,10245147,App\Models\NewFileCase,58944780,58944780,4,33,3,2025-11-05 19:10:06.0,2025-11-05 19:10:06.0,
161439572,693,1432,10245147,App\Models\NewFileCase,58944780,58944780,6,50,,2025-11-05 19:10:15.0,2025-11-05 19:10:15.0,
