id,pet_id,reminder_protocol_usage_itemable_type,reminder_protocol_name,name,administration_date,due_date
5884486,4407062,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03152/29.08.24),2024-04-13,2025-04-13
5880517,5888736,HistoricalTreatment,Vaccinuri,Eurican DAPPI (E64187/23.05.2024),2024-04-13,2025-04-13
5880521,5888736,HistoricalTreatment,Vaccin Antirabic,Eurican LR (F03152/29.08.2024),2024-04-13,2025-04-13
9865634,7747264,HistoricalTreatment,Medicație deparazitare externă,Nexgard Spectra,2025-03-08,2025-04-13
10089694,4484222,HistoricalTreatment,Vaccinuri,Biocan M ( 016031A/09.2026),2025-03-14,2025-04-14
5983824,1653630,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03152/29.08.24),2024-04-15,2025-04-15
5983837,2869364,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03152/29.08.24),2024-04-15,2025-04-15
9965619,5183759,HistoricalTreatment,Medicație deparazitare externă,Nexgard Spectra,2025-03-11,2025-04-15
5983819,5735495,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03152/29.08.24),2024-04-15,2025-04-15
5983810,6033660,HistoricalTreatment,Vaccinuri,Nobivac Tricat Trio (A440B01/02.2026) + Rabisin (E99439/03.11.2025),2024-04-15,2025-04-15
5984027,6033883,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03152/29.08.24),2024-04-15,2025-04-15
9312364,1073502,HistoricalTreatment,Medicație deparazitare externă,Bravecto,2025-01-15,2025-04-16
5988329,2867611,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03152/29.08.24),2024-04-17,2025-04-17
10089758,7941623,HistoricalTreatment,Vaccinuri,Purevac RCP (G37482/03.10.25),2025-03-17,2025-04-17
5988643,6035943,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03152/29.08.24),2024-04-19,2025-04-19
5988802,1343840,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03152/29.08.24),2024-04-20,2025-04-20
5988804,1343841,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03152/29.08.24),2024-04-20,2025-04-20
5988786,1827702,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03152/29.08.24),2024-04-20,2025-04-20
5988790,2607373,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03152/29.08.24),2024-04-20,2025-04-20
10133843,7946865,HistoricalTreatment,Medicație deparazitare externă,Nexgard Spectra,2025-03-20,2025-04-21
5988856,3219961,HistoricalTreatment,Vaccinuri,Eurican DAPPI +LR (F03183/09.11.2024),2024-04-22,2025-04-22
5988841,6036068,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03183/09.11.24),2024-04-22,2025-04-22
10127600,1259266,HistoricalTreatment,Medicație deparazitare externă,Nexgard Spectra,2025-03-19,2025-04-23
5988869,1344107,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03183/09.11.24),2024-04-24,2025-04-24
5988867,6036129,HistoricalTreatment,Vaccinuri,Nobivac Tricat Trio (A439B01/02.26) + Nobivac Rabies ( A712A01/02.27),2024-04-24,2025-04-24
10186976,7608415,HistoricalTreatment,Vaccinuri,Biocan M ( 016031A/09.2026),2025-03-24,2025-04-24
10176176,7874651,HistoricalTreatment,Medicație deparazitare externă,Nexgard Spectra,2025-03-22,2025-04-24
5988912,4990346,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03183/09.11.24),2024-04-25,2025-04-25
5988925,5350083,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03183/09.11.24),2024-04-25,2025-04-25
5159904,1144475,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03152/29.08.24),2024-02-27,2025-04-27
6264211,1369381,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03183/09.11.24),2024-04-27,2025-04-27
6264226,6106035,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03183/09.11.24),2024-04-27,2025-04-27
6264231,6106040,HistoricalTreatment,Vaccinuri,Nobivac Tricat Trio (A440B01/02.26) + Nobivac Rabies ( A712A01/02.24),2024-04-27,2025-04-27
9492446,5268523,HistoricalTreatment,Medicație deparazitare externă,Nexgard Combo,2025-01-30,2025-04-30
9492424,6660654,HistoricalTreatment,Medicație deparazitare externă,Nexgard Combo,2025-01-30,2025-04-30
6883745,6641427,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03183/09.11.24),2024-05-02,2025-05-02
6883767,3746518,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03183/09.11.24),2024-05-03,2025-05-03
6900002,3744951,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03183/09.11.24),2024-05-07,2025-05-07
6263642,5735469,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03183/09.11.24),2024-05-07,2025-05-07
6883779,6641474,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03183/09.11.24),2024-05-07,2025-05-07
6900072,3745039,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03183/09.11.24),2024-05-08,2025-05-08
9454253,4158536,HistoricalTreatment,Medicație deparazitare externă,Nexgard Combo,2025-02-08,2025-05-08
9636191,5269067,HistoricalTreatment,Medicație deparazitare externă,Stronghold Plus,2025-02-08,2025-05-08
6900083,5365133,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03183/09.11.24),2024-05-08,2025-05-08
6900158,3434843,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03183/09.11.24),2024-05-10,2025-05-10
6900109,3434966,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03183/09.11.24),2024-05-10,2025-05-10
6900188,6649581,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03183/09.11.24),2024-05-10,2025-05-10
6900582,1706738,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03183/09.11.24),2024-05-11,2025-05-11
9646329,2867473,HistoricalTreatment,Medicație deparazitare externă,Bravecto,2025-02-11,2025-05-11
6900574,3746889,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03183/09.11.24),2024-05-11,2025-05-11
9646330,2867473,HistoricalTreatment,Medicație deparazitare internă,Milprazon,2025-02-13,2025-05-13
6900843,1872661,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03183/09.11.24),2024-05-14,2025-05-14
6900835,3752090,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03183/09.11.24),2024-05-14,2025-05-14
6900864,1653678,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03183/09.11.24),2024-05-15,2025-05-15
6900929,2478802,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03183/09.11.24),2024-05-17,2025-05-17
6900961,2851284,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03183/09.11.24),2024-05-17,2025-05-17
6900918,2858440,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03183/09.11.24),2024-05-17,2025-05-17
6900883,3744271,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03183/09.11.24),2024-05-17,2025-05-17
6915499,2607393,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03183/09.11.24),2024-05-18,2025-05-18
6900994,5810678,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03183/09.11.24),2024-05-18,2025-05-18
6901056,6649871,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03183/09.11.24),2024-05-18,2025-05-18
6915544,6657939,HistoricalTreatment,Vaccinuri,purevax RCP (E90689/03.05.24) + Rabisin (E73491/06.09.25),2024-05-18,2025-05-18
6915701,3933654,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03183/09.11.24),2024-05-20,2025-05-20
6915726,2935040,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03183/09.11.24),2024-05-21,2025-05-21
6915765,3335747,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03183/09.11.24),2024-05-21,2025-05-21
9651780,2437958,HistoricalTreatment,Medicație deparazitare externă,Stronghold Plus,2025-02-24,2025-05-24
6919962,1706783,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03183/09.11.24),2024-05-27,2025-05-27
6919941,1710148,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03183/09.11.24),2024-05-27,2025-05-27
6920152,2858341,HistoricalTreatment,Vaccinuri,Nobivac Tricat Trio ( A440B01/02.26) + Rabisin ( E99439/03.11.25),2024-05-28,2025-05-28
6920144,6106065,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03183/09.11.24),2024-05-28,2025-05-28
6921940,1653529,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03183/09.11.24),2024-05-29,2025-05-29
6920862,2869444,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03183/09.11.24),2024-05-29,2025-05-29
6921954,3933071,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03183/09.11.24),2024-05-30,2025-05-30
6921955,3933071,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03183/09.11.24),2024-05-30,2025-05-30
6923011,6660620,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03183/09.11.24),2024-05-30,2025-05-30
6923124,6660654,HistoricalTreatment,Vaccinuri,Purevax RCP (F36877/30.11.2024) + Rabisin (E99439/03.11.2025),2024-05-30,2025-05-30
6923457,1706786,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03183/09.11.24),2024-05-31,2025-05-31
6923272,6660710,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03183/09.11.24),2024-05-31,2025-05-31
6923436,6660774,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03183/09.11.24),2024-05-31,2025-05-31
6931238,6662619,HistoricalTreatment,Vaccinuri,Purevax RCP (F36877/30.11.2024) + Rabisin (E99439/03.11.2025),2024-05-31,2025-05-31
6923596,5888657,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03183/09.11.24),2024-06-03,2025-06-03
6931291,6036059,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03183/09.11.24),2024-06-04,2025-06-04
6931260,6664788,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03183/09.11.24),2024-06-04,2025-06-04
9865349,7874635,HistoricalTreatment,Medicație deparazitare externă,Stronghold Plus,2025-03-07,2025-06-07
7100582,1790936,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03183/09.11.24),2024-06-12,2025-06-12
7100569,6740064,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03183/09.11.24),2024-06-12,2025-06-12
7100581,6740081,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03183/09.11.24),2024-06-12,2025-06-12
7100754,1054097,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03183/09.11.24),2024-06-13,2025-06-13
7100753,6707661,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03183/09.11.24),2024-06-13,2025-06-13
7100803,6740239,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03183/09.11.24),2024-06-14,2025-06-14
10014662,7912597,HistoricalTreatment,Medicație deparazitare externă,Stronghold Plus,2025-03-14,2025-06-14
10014673,7912600,HistoricalTreatment,Medicație deparazitare externă,Stronghold Plus,2025-03-14,2025-06-14
7100808,6740251,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03183/09.11.24),2024-06-15,2025-06-15
7100837,4113026,HistoricalTreatment,Vaccinuri,Nobivac DHPPI ( 0129031B01/01.2024) + Rabisin ( E99439/03.11.25),2024-06-17,2025-06-17
7100855,2234738,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03183/09.11.24),2024-06-19,2025-06-19
7101389,3296971,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03183/09.11.24),2024-06-20,2025-06-20
7101259,3296978,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03183/09.11.24),2024-06-20,2025-06-20
7101156,4112912,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03183/09.11.24),2024-06-20,2025-06-20
7101215,4153110,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03183/09.11.24),2024-06-20,2025-06-20
7101081,5810842,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03183/09.11.24),2024-06-20,2025-06-20
7205692,1053587,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03183/09.11.24),2024-06-21,2025-06-21
7101465,1827645,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03183/09.11.24),2024-06-21,2025-06-21
7101486,4920677,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03183/09.11.24),2024-06-21,2025-06-21
7205707,5735167,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F03183/09.11.24),2024-06-21,2025-06-21
7206008,6787930,HistoricalTreatment,Vaccinuri,Eurican DAPPI + L multi ( F06793/22.11.2024),2024-06-22,2025-06-22
7206012,6787930,HistoricalTreatment,Vaccin Antirabic,Rabisin ( E99439/03.11.2025),2024-06-22,2025-06-22
7206286,6788071,HistoricalTreatment,Vaccinuri,Purevax RCP (F36877/30.11.2024) + Rabisin (E99439/03.11.2025),2024-06-22,2025-06-22
10187125,7982729,HistoricalTreatment,Medicație deparazitare externă,Nexgard Combo,2025-03-24,2025-06-24
7324558,1827664,HistoricalTreatment,Vaccinuri,Eurican DAPPI (F60896/16.03.2025),2024-06-25,2025-06-25
7324561,1827664,HistoricalTreatment,Vaccin Antirabic,Rabisin ( E99439/03.11.2025),2024-06-25,2025-06-25
7324536,3304732,HistoricalTreatment,Vaccinuri,Eurican DAPPI (F60896/16.03.2025),2024-06-25,2025-06-25
7324538,3304732,HistoricalTreatment,Vaccin Antirabic,Rabisin ( E99439/03.11.2025),2024-06-25,2025-06-25
7249356,6890992,HistoricalTreatment,Vaccinuri,Eurican DAPPI  (F60896/16.03.25),2024-06-25,2025-06-25
7249375,6890992,HistoricalTreatment,Vaccin Antirabic,Rabisin ( E99439/03.11.2025),2024-06-25,2025-06-25
7249599,6891059,HistoricalTreatment,Vaccinuri,Eurican DAPPI + L multi ( F06793/22.11.2024),2024-06-25,2025-06-25
7249605,6891059,HistoricalTreatment,Vaccin Antirabic,Rabisin ( E99439/03.11.2025),2024-06-25,2025-06-25
7249633,6891089,HistoricalTreatment,Vaccinuri,Eurican DAPPI + L multi ( F06793/22.11.2024),2024-06-25,2025-06-25
7249636,6891089,HistoricalTreatment,Vaccin Antirabic,Rabisin ( E99439/03.11.2025),2024-06-25,2025-06-25
10187058,7982605,HistoricalTreatment,Medicație deparazitare externă,Nexgard Combo,2025-03-25,2025-06-25
7324615,1653465,HistoricalTreatment,Vaccinuri,Eurican DAPPI + L multi ( F06793/22.11.2024),2024-06-26,2025-06-26
7324616,1653465,HistoricalTreatment,Vaccin Antirabic,Rabisin ( E99439/03.11.2025),2024-06-26,2025-06-26
7324623,4016534,HistoricalTreatment,Vaccinuri,Eurican DAPPI + L multi ( F06793/22.11.2024),2024-06-26,2025-06-26
7324624,4016534,HistoricalTreatment,Vaccin Antirabic,Rabisin ( E99439/03.11.2025),2024-06-26,2025-06-26
7324625,4153136,HistoricalTreatment,Vaccinuri,Eurican DAPPI + L multi ( F06793/22.11.2024),2024-06-26,2025-06-26
7324626,4153136,HistoricalTreatment,Vaccin Antirabic,Rabisin ( E99439/03.11.2025),2024-06-26,2025-06-26
7324596,4156327,HistoricalTreatment,Vaccinuri,Eurican DAPPI + L multi (E62532/05.05.2024),2024-06-26,2025-06-26
7324600,4156327,HistoricalTreatment,Vaccin Antirabic,Rabisin ( E99439/03.11.2025),2024-06-26,2025-06-26
7324580,6930436,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR ( F12908/09.11.2024),2024-06-26,2025-06-26
7324607,6930450,HistoricalTreatment,Vaccinuri,Eurican DAPPI +L multi (F06793/22.11.24),2024-06-26,2025-06-26
7324609,6930450,HistoricalTreatment,Vaccin Antirabic,Rabisin ( E99439/03.11.2025),2024-06-26,2025-06-26
7324631,6930472,HistoricalTreatment,Vaccinuri,Purevax RCP (E90689/03.05.24) + Rabisin (E99439/03.11.25),2024-06-26,2025-06-26
7324743,1706795,HistoricalTreatment,Vaccinuri,Eurican DAPPI + L multi ( F06793/22.11.2024),2024-06-27,2025-06-27
12973272,2867473,HistoricalTreatment,Antiparazitare,Nexgard Spectra,2025-05-20,2025-06-27
7324714,4156265,HistoricalTreatment,Vaccinuri,Eurican DAPPI (F60896/16.03.2025) + Rabisin (E99439/03.11.25),2024-06-27,2025-06-27
7324731,4156271,HistoricalTreatment,Vaccinuri,Eurican DAPPI (F60896/16.03.2025) + Rabisin (E99439/03.11.25),2024-06-27,2025-06-27
7324728,4156277,HistoricalTreatment,Vaccinuri,Eurican DAPPI (F60896/16.03.2025) + Rabisin (E99439/03.11.25),2024-06-27,2025-06-27
7324757,6649555,HistoricalTreatment,Vaccinuri,Eurican DAPPI +LR (F12908/09.11.24),2024-06-27,2025-06-27
7324877,1370027,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR ( F12908/09.11.2024),2024-06-28,2025-06-28
7324869,1370031,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR ( F12908/09.11.2024),2024-06-28,2025-06-28
10199836,7799295,HistoricalTreatment,Medicație deparazitare internă,Milprazon,2025-03-27,2025-06-28
7324915,6930634,HistoricalTreatment,Vaccinuri,Purevax RCP (E90689/03.05.24) + Rabisin (E99439/03.11.25),2024-06-29,2025-06-29
7324930,6930649,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR ( F12908/09.11.2024),2024-06-29,2025-06-29
7325040,6930702,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F12908/09.11.24),2024-07-01,2025-07-01
7325096,6930766,HistoricalTreatment,Vaccinuri,Eurican DAPPI +LR (F12908/09.11.24),2024-07-02,2025-07-02
7329845,4158536,HistoricalTreatment,Vaccinuri,Purevax RCPChFeLV (F93677/04.25) + Rabisin (E99439/03.11.2025),2024-07-03,2025-07-03
7330740,1653523,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR ( F12908/09.11.2024),2024-07-04,2025-07-04
6929945,1653694,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR ( F12908/09.11.2024),2024-07-04,2025-07-04
7330745,3746683,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR ( F12908/09.11.2024),2024-07-04,2025-07-04
7330771,6740651,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR ( F12908/09.11.2024),2024-07-04,2025-07-04
7330530,6933454,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F12908/09.11.24),2024-07-04,2025-07-04
7382063,1653479,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F42077/09.11.2024),2024-07-06,2025-07-06
7382106,4270079,HistoricalTreatment,Vaccinuri,Nobivac Tricat Trio (A440B01/02.2026) + Rabisin (E99439/03.11.2025),2024-07-08,2025-07-08
7382239,2343018,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F42077/09.11.2024),2024-07-10,2025-07-10
7445957,3746738,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR ( F12908/09.11.2024),2024-07-11,2025-07-11
7445912,6660643,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F12908/09.11.24),2024-07-11,2025-07-11
7445915,6660647,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F12908/09.11.24),2024-07-11,2025-07-11
7445927,7009176,HistoricalTreatment,Vaccinuri,Purevax RCPChFeLV (F93677/04.25) + Rabisin (E99439/03.11.2025),2024-07-11,2025-07-11
7445943,7009185,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR ( F12908/09.11.2024),2024-07-11,2025-07-11
7508488,7059806,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F12908/09.11.24),2024-07-12,2025-07-12
7508509,7059818,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR ( F12908/09.11.2024),2024-07-13,2025-07-13
9312156,2561586,HistoricalTreatment,Medicație deparazitare internă,Milprazon,2025-01-14,2025-07-14
7508811,1653491,HistoricalTreatment,Vaccinuri,Nobivac DHP (A188C01/09.25) + Nobivac RL (A303A01/01.26),2024-07-15,2025-07-15
9312397,5141009,HistoricalTreatment,Medicație deparazitare externă,Nexgard Combo,2025-01-15,2025-07-15
7508865,7059976,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F12908/09.11.24),2024-07-15,2025-07-15
7508908,4387883,HistoricalTreatment,Vaccinuri,Eurican DAPPI +LR (F12908/09.11.24),2024-07-16,2025-07-16
7509083,7060083,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F12908/09.11.24),2024-07-16,2025-07-16
7540180,7075272,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR ( F12908/09.11.2024),2024-07-16,2025-07-16
7509169,1884508,HistoricalTreatment,Vaccinuri,Purevax RCPChFeLV (F93677/04.25) + Rabisin (E99439/03.11.2025),2024-07-17,2025-07-17
7509151,1884520,HistoricalTreatment,Vaccinuri,Purevax RCPChFeLV (F93677/04.25) + Rabisin (E99439/03.11.2025),2024-07-17,2025-07-17
7513510,2856474,HistoricalTreatment,Vaccinuri,Nobivac DHP (A188C01/09.25) + Nobivac RL (A303A01/01.26),2024-07-18,2025-07-18
7513484,4392016,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR ( F12908/09.11.2024),2024-07-18,2025-07-18
7509243,7060143,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR ( F12908/09.11.2024),2024-07-18,2025-07-18
7513577,1887325,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F12908/09.11.24),2024-07-19,2025-07-19
7513589,2476976,HistoricalTreatment,Vaccinuri,Nobivac DHP (A188C01/09.25) + Nobivac RL (A303A01/01.26),2024-07-19,2025-07-19
7513549,7062082,HistoricalTreatment,Vaccinuri,Purevax RCPChFeLV (F93677/04.25) + Rabisin (E99439/03.11.2025),2024-07-19,2025-07-19
7513634,5151878,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F42077/09.11.2024),2024-07-20,2025-07-20
7513639,6930670,HistoricalTreatment,Vaccinuri,Purevax RCPChFeLV (F93677/04.25) + Rabisin (E99439/03.11.2025),2024-07-22,2025-07-22
7523212,1887047,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F12908/09.11.24),2024-07-24,2025-07-24
7523225,4270271,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR ( F12908/09.11.2024),2024-07-24,2025-07-24
7523219,6740047,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR ( F12908/09.11.2024),2024-07-24,2025-07-24
7529022,1711705,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F42077/09.11.2024),2024-07-25,2025-07-25
7529033,7069787,HistoricalTreatment,Vaccinuri,Nobivac DHP (A188C01/09.25) + Nobivac RL (A303A01/01.26),2024-07-25,2025-07-25
7529826,1958794,HistoricalTreatment,Vaccinuri,Eurican DAPPI +LR  (F42077/09.11.2024),2024-07-29,2025-07-29
7529800,7070345,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F42077/09.11.2024),2024-07-29,2025-07-29
7529923,7070382,HistoricalTreatment,Vaccinuri,Rabisin ( E99439/03.11.2025),2024-07-29,2025-07-29
7530003,1961969,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F12908/09.11.24),2024-07-30,2025-07-30
7529981,6740536,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F12908/09.11.24),2024-07-30,2025-07-30
7530071,6970274,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F12908/09.11.24),2024-07-30,2025-07-30
7540463,1704156,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F42077/09.11.2024),2024-08-01,2025-08-01
7540230,1936529,HistoricalTreatment,Vaccinuri,Eurican DAPPI +LR  (F42077/09.11.2024),2024-08-01,2025-08-01
8647726,7060128,HistoricalTreatment,Vaccinuri,Eurican DAPPI +LR (F12908/09.11.24),2024-08-03,2025-08-03
8647790,1958841,HistoricalTreatment,Vaccinuri,Eurican DAPPI +LR ( F42077/09.11.2024),2024-08-05,2025-08-05
8647763,4722493,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F42077/09.11.2024),2024-08-05,2025-08-05
8653284,4722542,HistoricalTreatment,Vaccinuri,Eurican DAPPI +LR ( F42077/09.11.2024),2024-08-05,2025-08-05
8647756,7396563,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F42077/09.11.2024),2024-08-05,2025-08-05
8653222,7398423,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F42077/09.11.2024),2024-08-05,2025-08-05
8653295,7398482,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F42077/09.11.2024),2024-08-06,2025-08-06
8653314,6930420,HistoricalTreatment,Vaccinuri,Eurican DAPPI +LR ( F42077/09.11.2024),2024-08-07,2025-08-07
8662269,7403169,HistoricalTreatment,Vaccinuri,Eurican DAPPI +LR ( F42077/09.11.2024),2024-08-07,2025-08-07
8662468,1936524,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F42077/09.11.2024),2024-08-08,2025-08-08
8662886,4156055,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F42077/09.11.2024),2024-08-08,2025-08-08
8667474,7405615,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F42077/09.11.2024),2024-08-08,2025-08-08
8667481,1083460,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F42077/09.11.2024),2024-08-10,2025-08-10
8667488,1936578,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F42077/09.11.2024),2024-08-10,2025-08-10
8667552,4083082,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F42077/09.11.2024),2024-08-12,2025-08-12
8667613,1962032,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F42077/09.11.2024),2024-08-13,2025-08-13
8667637,7069827,HistoricalTreatment,Vaccinuri,Purevax RCPChFeLV (F93677/04.25) + Rabisin (E99439/03.11.2025),2024-08-14,2025-08-14
8667650,7405731,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F42077/09.11.2024),2024-08-14,2025-08-14
8667840,1962075,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F42077/09.11.2024),2024-08-15,2025-08-15
8667839,2029631,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F42077/09.11.2024),2024-08-15,2025-08-15
8667906,1309287,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR ( F12908/09.11.2024),2024-08-16,2025-08-16
8667895,1887352,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR ( F42077/09.11.2024),2024-08-16,2025-08-16
8667883,4904683,HistoricalTreatment,Vaccinuri,Purevax RCPChFeLV (F93677/04.25) + Rabisin (E99439/03.11.2025),2024-08-16,2025-08-16
8710712,7410234,HistoricalTreatment,Vaccinuri,Eurican DAPPI (F60896/16.03.2025),2024-08-16,2025-08-16
8710735,4387219,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR ( F12908/09.11.2024),2024-08-17,2025-08-17
8710756,7060003,HistoricalTreatment,Vaccinuri,Nobivac Tricat Trio ( A440B01/02.26) + Rabisin ( E99439/03.11.25),2024-08-17,2025-08-17
8710732,7410249,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (0129079C01/10.24) + Nobivac RL (A303A01/01.26),2024-08-17,2025-08-17
